epoch,train_loss,train_acc,train_f1,train_precision,train_recall,val_loss,val_acc,val_f1,val_precision,val_recall,best_epoch
0,1.1362170357453196,49.91680532445923,48.13019692314668,47.575315540165796,49.91680532445923,1.0002711506353483,60.76923076923077,57.176598469281394,57.04963053141191,60.76923076923077,0
1,0.8164521753787994,65.72379367720465,63.134367375846004,63.31056378969162,65.72379367720465,0.830024015572336,67.6923076923077,65.77936248149014,65.61865996756447,67.6923076923077,0
2,0.710894102328702,73.71048252911814,71.87132578741333,72.38677126742046,73.71048252911814,0.9198465479744805,63.84615384615385,59.30840414646084,67.62703489884018,63.84615384615384,0
3,0.4961072516284491,82.52911813643927,81.9833323516844,82.30323306730048,82.52911813643927,0.7156326307190789,72.3076923076923,71.35305719921105,71.22344322344323,72.3076923076923,0
4,0.4427016310785946,81.86356073211314,81.59861082680703,81.63529753343848,81.86356073211314,0.818137787696388,71.53846153846153,70.06562903272521,72.1111111111111,71.53846153846153,0
5,0.3670706139191201,88.18635607321131,88.03446891663697,88.09371813160254,88.18635607321131,0.9135716491275363,63.07692307692308,62.79636387827641,71.94361194361196,63.07692307692307,0
6,0.29580411628672953,91.18136439267886,91.14627167961797,91.24977016486821,91.18136439267886,1.0381271888812382,69.23076923076923,68.97774721304133,75.76126206450749,69.23076923076923,0
7,0.24107483519535317,91.68053244592346,91.63537984070807,91.63894986801967,91.68053244592346,0.7912223018291924,80.0,79.14498208615855,80.136476426799,80.0,0
8,0.2149763910197898,93.34442595673876,93.27595448849115,93.34841183823767,93.34442595673876,0.4986039300759633,79.23076923076923,78.97059639421266,80.90849126718692,79.23076923076923,0
9,0.2011807666797387,92.5124792013311,92.48376830397031,92.56166100913214,92.5124792013311,0.9498406352682246,73.84615384615384,72.74551904406273,75.49178375803763,73.84615384615385,0
10,0.1259678256158766,95.84026622296173,95.83402780603139,95.85639356687707,95.84026622296173,0.8932206136071019,73.84615384615384,72.74099693133259,74.97752441057395,73.84615384615385,0
11,0.10873624221666862,96.50582362728785,96.47907057537566,96.48849406013613,96.50582362728785,0.8474173347155253,74.61538461538461,73.99973500832722,75.62085257737431,74.61538461538461,0
12,0.10709425473683759,96.1730449251248,96.17860512653463,96.20536566361507,96.1730449251248,1.161053602454356,76.15384615384616,75.17007061196914,77.54544306268444,76.15384615384615,11
13,0.10937021378623812,96.83860232945092,96.83318086534433,96.85692518772365,96.83860232945092,0.9465107139613893,70.0,69.30399183084604,77.36439842209073,70.0,11
14,0.1295815791052423,95.6738768718802,95.67623394523527,95.8021268278977,95.6738768718802,0.9841376940926744,76.92307692307692,76.09393125605465,78.27503701971787,76.92307692307693,11
15,0.08190206070675661,97.17138103161398,97.16397925049657,97.16461603891292,97.17138103161398,0.926902094648944,80.0,79.15216946247237,81.3570785939207,80.0,11
16,0.10975817810302894,95.6738768718802,95.6616084919378,95.66411140091866,95.6738768718802,0.7082111831340525,80.76923076923077,80.38484774718953,80.8215705246782,80.76923076923077,11
17,0.07215316121858593,98.00332778702163,98.00456024230813,98.01548833379839,98.00332778702163,0.9604337210766971,75.38461538461539,74.49466272995684,76.37844181961829,75.38461538461539,16
18,0.07258617502980326,98.16971713810317,98.16760042085781,98.19467245198598,98.16971713810317,0.7216142104524705,74.61538461538461,73.89047944156866,73.8670791459253,74.61538461538461,16
19,0.0522065457005642,99.00166389351082,98.99992688727598,99.01214791542507,99.00166389351082,0.7308225863509707,78.46153846153847,77.82248520710058,78.08058608058607,78.46153846153847,16
20,0.07865004791682095,97.33777038269551,97.34063678343573,97.35017240115248,97.33777038269551,0.9937505934180485,74.61538461538461,72.51592098653401,77.74315880198233,74.61538461538461,16
21,0.07368816887518685,97.8369384359401,97.82575365719698,97.83191149079539,97.8369384359401,1.2332768307791815,68.46153846153847,66.30165438956648,71.38708501151939,68.46153846153847,16
22,0.06488542108012266,97.8369384359401,97.8337506005214,97.85560686942645,97.8369384359401,0.891975098186069,82.3076923076923,81.87963197678388,83.00578368999422,82.3076923076923,16
23,0.08424996310158779,97.33777038269551,97.33069726829282,97.33792749034531,97.33777038269551,0.7345965603987376,79.23076923076923,78.81767032393418,79.01458019105078,79.23076923076923,16
24,0.05475845198318558,98.50249584026622,98.5055178690786,98.5145640507609,98.50249584026622,0.7493643586834272,73.07692307692308,71.70723296646455,72.49844720496894,73.07692307692307,16
25,0.05257480890539132,97.67054908485858,97.66798136532228,97.66803042529675,97.67054908485858,0.7349204529697696,80.76923076923077,80.40346406171149,80.67251640781052,80.76923076923077,16
26,0.044895848418634976,99.33444259567388,99.33459412044493,99.3358408255149,99.33444259567388,0.9314538387374746,75.38461538461539,74.69560324732738,75.37212787212788,75.38461538461539,16
27,0.04336166914282857,99.16805324459234,99.16805887736713,99.16963790507883,99.16805324459234,0.8223565482637949,75.38461538461539,74.22484006865345,77.07695681511471,75.38461538461539,16
28,0.02383259020280093,99.83361064891847,99.83346103854475,99.8344262829924,99.83361064891847,0.9387725813107358,76.15384615384616,75.3926184926185,77.52696311495923,76.15384615384615,16
29,0.030700208864321833,98.83527454242929,98.83188086286334,98.84002189240029,98.83527454242929,0.8558537295579703,72.3076923076923,71.52072843544416,75.03192848020433,72.3076923076923,16
30,0.03474865513731187,99.66722129783693,99.66760357116958,99.66953226104641,99.66722129783693,1.029071626253426,77.6923076923077,76.78661462300076,77.3786507610037,77.6923076923077,16
31,0.03360746509861201,98.83527454242929,98.83675413258675,98.84091406945473,98.83527454242929,1.175651876682726,74.61538461538461,73.58799355005561,74.75415070242656,74.61538461538461,16
32,0.026000066200810436,99.16805324459234,99.16891446329565,99.17613820156998,99.16805324459234,0.8010301475102702,79.23076923076923,78.57468832152377,78.7269733169588,79.23076923076923,16
33,0.02206154815288947,99.16805324459234,99.17002797493578,99.17547163069334,99.16805324459234,0.8201651206084838,80.76923076923077,80.18501475228322,80.856607160955,80.76923076923077,16
34,0.030818403291050345,99.16805324459234,99.1687212723075,99.17050014681413,99.16805324459234,0.9831025405373011,78.46153846153847,77.46446303475481,78.30061102690414,78.46153846153847,16
35,0.014474451315197112,100.0,100.0,100.0,100.0,1.103161102328967,76.92307692307692,76.05865590719961,76.55136143526236,76.92307692307693,16
36,0.019155739972024764,99.66722129783693,99.66722129783693,99.66722129783693,99.66722129783693,0.6968796652638249,80.0,79.57445086296627,79.58729367798193,80.0,16
37,0.02109104103721237,99.83361064891847,99.83321917107016,99.83440297916172,99.83361064891847,0.8836417489478158,79.23076923076923,78.3718276608302,79.36355311355312,79.23076923076923,36
38,0.010640557634791261,100.0,100.0,100.0,100.0,1.1360557177023212,76.15384615384616,75.28840886160985,76.07117654151124,76.15384615384615,36
39,0.024466904728844958,99.50083194675541,99.50038311563428,99.50104108369744,99.50083194675541,0.9371302807444913,77.6923076923077,76.89981772334714,78.01819685690653,77.6923076923077,36
40,0.021837411846622433,99.50083194675541,99.50126878705831,99.50280469677863,99.50083194675541,1.3399634065313473,76.15384615384616,74.81115621358236,78.02162974227753,76.15384615384615,36
41,0.013870563030267428,100.0,100.0,100.0,100.0,0.7154823955562379,78.46153846153847,77.14350933244943,77.61548017200191,78.46153846153847,36
42,0.031743158230950176,99.00166389351082,98.99973577532255,98.99935681427311,99.00166389351082,0.7236109216594033,79.23076923076923,78.89807707098902,79.93780652643528,79.23076923076923,36
43,0.035739419847040585,98.83527454242929,98.83905650796825,98.84997515052045,98.83527454242929,1.0890694498116824,75.38461538461539,73.78012771343788,77.40637651821864,75.38461538461539,36
44,0.0340580633339031,99.00166389351082,99.00043415734925,99.0051760582286,99.00166389351082,0.8603779731525315,79.23076923076923,77.94894546447341,79.70975990087314,79.23076923076923,36
45,0.0256826270947625,99.00166389351082,99.00175066309315,99.0053128740682,99.00166389351082,0.9419242420828797,80.0,79.27686748607971,80.75038850038851,80.0,36
46,0.04065845961265854,99.33444259567388,99.33308105467029,99.33933504261276,99.33444259567388,1.3872430868731398,71.53846153846153,69.29577852317097,71.56275085977974,71.53846153846153,36
47,0.04130535682442745,99.00166389351082,99.00166389351082,99.00166389351082,99.00166389351082,1.0398077356642008,77.6923076923077,76.75471636847745,80.56674499589481,77.6923076923077,36
48,0.05198617682694212,97.8369384359401,97.83504748677767,97.84209030747819,97.8369384359401,1.4427130384784606,72.3076923076923,70.78495224412696,75.7209571976274,72.3076923076923,36
49,0.05251022590642893,99.33444259567388,99.33480736135843,99.34150629454055,99.33444259567388,0.8763479680961205,78.46153846153847,78.10013609401615,80.4199949376806,78.46153846153847,36
50,0.0431093740258611,98.66888519134775,98.66660519428963,98.67977433698138,98.66888519134775,0.7768087680451572,80.0,79.2843075603894,81.92595894671366,80.0,36
51,0.016609792196265374,99.66722129783693,99.66682981998862,99.66801362808019,99.66722129783693,0.6826148715077175,78.46153846153847,78.06198624660163,79.98314745683167,78.46153846153847,36
52,0.031291806414772416,99.00166389351082,99.00248643350669,99.0041107957326,99.00166389351082,0.7895600156755083,80.0,79.45343835539913,79.9590321958743,80.0,51
53,0.02131693302592459,99.66722129783693,99.6673304015122,99.67093049088743,99.66722129783693,0.8379481159564521,77.6923076923077,76.45979061067344,77.41121197642937,77.6923076923077,51
54,0.023274372432895592,99.00166389351082,99.00112307630079,99.00562953578607,99.00166389351082,0.9484536758908588,76.15384615384616,74.98292795738368,75.67433328043408,76.15384615384615,51
55,0.027091164026243956,99.16805324459234,99.16887578458822,99.17050014681413,99.16805324459234,0.923744831001386,76.15384615384616,75.47501308324532,75.6316760162914,76.15384615384615,51
56,0.01977779427665825,99.50083194675541,99.50109115542611,99.50246321490327,99.50083194675541,1.0099726415937766,78.46153846153847,77.78210087784556,78.44566544566545,78.46153846153847,51
57,0.04663579685821835,98.16971713810317,98.16851062679042,98.1683950494911,98.16971713810317,0.9113285375965966,76.15384615384616,76.0337835539074,76.0785412389808,76.15384615384615,51
58,0.031748587467805726,99.00166389351082,99.0034812311724,99.01651789744092,99.00166389351082,0.8349369392704425,79.23076923076923,78.62637362637363,78.77871954795032,79.23076923076923,51
59,0.01719699962076878,99.50083194675541,99.5005667222858,99.50140646693761,99.50083194675541,1.2725546756992117,70.76923076923077,69.51835834416478,76.98128934562138,70.76923076923077,51
60,0.02577385620066994,99.16805324459234,99.1693985038411,99.17512207323307,99.16805324459234,0.9298255499969754,76.15384615384616,73.62046423369114,78.14684509039348,76.15384615384615,51
61,0.014579281866501429,99.83361064891847,99.83322502528081,99.8344262829924,99.83361064891847,0.7552574780808451,78.46153846153847,77.950233227194,79.03778110434456,78.46153846153847,51
62,0.022756584753025028,99.00166389351082,98.9996590295147,99.00079378395787,99.00166389351082,0.7889172161101468,79.23076923076923,78.64737460341857,79.21770982640548,79.23076923076923,51
63,0.019581023536279406,99.50083194675541,99.50231920030605,99.5099491714722,99.50083194675541,0.9727000793468,76.92307692307692,74.75698630871044,75.27081409156881,76.92307692307693,51
64,0.031677448402134406,98.66888519134775,98.66903671611881,98.67028342118877,98.66888519134775,1.2022315894169475,73.07692307692308,72.28230337288569,77.21830852912291,73.07692307692307,51
65,0.025353044125949964,99.16805324459234,99.16669170358875,99.17294569153123,99.16805324459234,0.8635659732131494,79.23076923076923,78.42021276595744,79.26260220687466,79.23076923076923,51
66,0.01655240700347349,99.66722129783693,99.66668020961492,99.66882926215412,99.66722129783693,1.060748280436706,80.76923076923077,80.17408944312808,80.83436713299413,80.76923076923077,51
67,0.019875712462204608,99.50083194675541,99.50098347152647,99.50223017659643,99.50083194675541,0.9499683098660575,82.3076923076923,81.98371476158165,83.52564102564102,82.3076923076923,51
68,0.019632627774722335,99.50083194675541,99.50038311563428,99.50104108369744,99.50083194675541,0.854978098863891,80.0,79.5797951277304,80.03353057199212,80.0,51
69,0.025603130514929563,99.00166389351082,99.00323375081787,99.00833594174723,99.00166389351082,0.6888245261377759,80.76923076923077,80.20382939883304,80.8208436126208,80.76923076923077,51
70,0.030792348004117804,98.33610648918469,98.3350684751903,98.36134876601854,98.33610648918469,0.6243837804843982,81.53846153846153,81.83956482610093,85.25605730674856,81.53846153846153,51
71,0.024042663775617257,99.16805324459234,99.16604838059624,99.16718313503941,99.16805324459234,0.9694825937331188,80.0,79.23062699131546,79.86473196566075,80.0,70
72,0.02705870708450675,99.16805324459234,99.16831036122237,99.18954653674497,99.16805324459234,0.6718351571406755,81.53846153846153,81.07820384743462,81.6387260204887,81.53846153846153,70
73,0.01758611788605585,99.33444259567388,99.33380080072746,99.3375458891266,99.33444259567388,0.8254979310764207,80.0,79.04727879764164,80.60225022936888,80.0,70
74,0.01484068267439541,99.66722129783693,99.66706583325256,99.66801362808019,99.66722129783693,0.5651160933905177,85.38461538461539,85.35248266554981,85.63757670900529,85.38461538461539,70
75,0.011144302514271419,99.66722129783693,99.6672369831076,99.67046791932145,99.66722129783693,1.2452527498300898,80.76923076923077,79.98518809084848,81.60090984284533,80.76923076923077,74
76,0.011552735835338305,99.83361064891847,99.83321917107016,99.83440297916172,99.83361064891847,1.0035700225788686,83.07692307692308,82.88434642280797,85.14423076923077,83.07692307692308,74
77,0.012867864846300921,99.66722129783693,99.66718991842136,99.67037559833138,99.66722129783693,0.7173724555306964,80.0,79.90700788573129,80.07731157731158,80.0,74
78,0.007471010479524634,100.0,100.0,100.0,100.0,0.8516285361628333,81.53846153846153,80.88984220907298,81.2843137254902,81.53846153846153,74
79,0.0031727709689508437,100.0,100.0,100.0,100.0,0.7773319882884001,81.53846153846153,80.97830374753451,81.33333333333333,81.53846153846153,74
80,0.0027849495818372816,100.0,100.0,100.0,100.0,0.7819138008506141,83.07692307692308,82.65384615384616,82.972972972973,83.07692307692308,74
81,0.002782568259710005,100.0,100.0,100.0,100.0,0.897006435444281,79.23076923076923,78.50143404982114,78.81975867269985,79.23076923076923,74
82,0.009117908957705367,99.66722129783693,99.66748340439973,99.67046791932145,99.66722129783693,1.0934356804435892,79.23076923076923,78.15100091988889,79.49520912232776,79.23076923076923,74
83,0.008173356717299228,99.83361064891847,99.83360378527807,99.83440297916172,99.83361064891847,1.2363839287556604,76.92307692307692,76.08797732518839,76.66762772459923,76.92307692307693,74
84,0.012039849811883056,99.83361064891847,99.83360378527807,99.83440297916172,99.83361064891847,0.9479007053499421,76.92307692307692,76.38091793264206,76.41387834438916,76.92307692307693,74
85,0.00509969767115667,100.0,100.0,100.0,100.0,0.7558278182728423,80.0,79.2949893648947,79.7774246214144,80.0,74
86,0.007988994905884427,99.83361064891847,99.83346103854475,99.8344262829924,99.83361064891847,1.2615732601447638,77.6923076923077,76.9054118437001,77.43922743922744,77.6923076923077,74
87,0.01376668195007369,99.66722129783693,99.665393894805,99.66941185792122,99.66722129783693,0.8328517273120168,80.0,80.15807651911632,84.44613151017091,80.0,74
88,0.016170665117035816,99.66722129783693,99.66706583325256,99.66801362808019,99.66722129783693,0.6766518517914746,81.53846153846153,81.22185741088181,81.13609467455622,81.53846153846153,74
89,0.016866783144283352,99.50083194675541,99.5005667222858,99.50140646693761,99.50083194675541,0.9772227741260495,77.6923076923077,76.667695050048,77.91997604073076,77.6923076923077,74
90,0.010114722735842838,99.83361064891847,99.83398701091434,99.83592161212795,99.83361064891847,1.0673599273432046,76.15384615384616,75.20785656773539,75.27777777777777,76.15384615384615,74
91,0.011824991776895905,99.66722129783693,99.66565994118113,99.67046791932145,99.66722129783693,1.2451149202792697,79.23076923076923,78.23195792880259,79.05421429705484,79.23076923076923,74
92,0.020778446648220875,99.16805324459234,99.16918233058001,99.17185146135246,99.16805324459234,1.8169020410342556,73.07692307692308,71.1740367499131,74.10373123608417,73.07692307692307,74
93,0.02180485972310539,99.33444259567388,99.3341561571023,99.34680644187519,99.33444259567388,1.0394570008955069,77.6923076923077,77.40580522104082,78.81851933888132,77.6923076923077,74
94,0.013866096992339743,99.66722129783693,99.66721443419654,99.66801362808019,99.66722129783693,1.1366692024554748,80.76923076923077,79.98975799658912,80.54123572505925,80.76923076923077,74
95,0.01740657735622096,99.50083194675541,99.5005667222858,99.50140646693761,99.50083194675541,0.8261691402488699,80.76923076923077,80.1890397184515,81.19144013880856,80.76923076923077,74
96,0.02369892841287717,99.33444259567388,99.33444259567388,99.33444259567388,99.33444259567388,0.6682179475707622,81.53846153846153,81.07549291906112,81.26332641717258,81.53846153846153,74
97,0.00838169009320585,99.83361064891847,99.83360378527807,99.83440297916172,99.83361064891847,0.6872479831799865,85.38461538461539,84.91956782713085,85.4043392504931,85.38461538461539,74
98,0.012678171714804577,99.66722129783693,99.66748340439973,99.67046791932145,99.66722129783693,1.1106008463248145,78.46153846153847,77.72019745919117,79.15801742117532,78.46153846153847,74
99,0.00979423757235054,99.66722129783693,99.66620213146489,99.66882926215412,99.66722129783693,0.6890650279043863,82.3076923076923,82.0563389285813,82.4653672625061,82.3076923076923,74
100,0.03776506466352945,99.00166389351082,99.00338745405742,99.00944528604896,99.00166389351082,1.2133581399555422,77.6923076923077,77.08437463381378,77.16425241425242,77.6923076923077,74
101,0.032726607865984796,98.66888519134775,98.66881590821777,98.66984005087167,98.66888519134775,0.825221050116751,80.76923076923077,80.71971348489568,81.72924511386051,80.76923076923077,74
102,0.017106750208768062,99.83361064891847,99.83360378527807,99.83440297916172,99.83361064891847,1.0674976899511723,82.3076923076923,81.83916540975363,82.23202723202724,82.3076923076923,74
103,0.043697028362657875,99.16805324459234,99.1601640763055,99.17423704307566,99.16805324459234,0.6666328897958415,80.76923076923077,80.47336388313295,81.04862979019899,80.76923076923077,74
104,0.013577667348344173,99.50083194675541,99.5005667222858,99.50140646693761,99.50083194675541,0.6720317411204128,81.53846153846153,81.14219114219114,81.49459031534504,81.53846153846153,74
105,0.014308182299014573,99.50083194675541,99.50085514216217,99.50246321490327,99.50083194675541,0.740355824573069,83.07692307692308,82.73617453763205,82.81463634404811,83.07692307692308,74
106,0.01011861382530218,99.83361064891847,99.83398701091434,99.83592161212795,99.83361064891847,0.6646610805247393,85.38461538461539,85.29385508108912,85.7554945054945,85.38461538461539,74
107,0.011218940416399977,99.50083194675541,99.50151907576623,99.50810138442402,99.50083194675541,0.9012874035640076,78.46153846153847,77.43674200195939,80.54549514346321,78.46153846153847,74
108,0.008949254282541867,99.66722129783693,99.66722129783693,99.66722129783693,99.66722129783693,0.7526941244238211,82.3076923076923,81.98635709460451,82.14654282765738,82.3076923076923,74
109,0.005856439270964505,100.0,100.0,100.0,100.0,0.9799184451872457,78.46153846153847,77.59718436902902,78.35855578889635,78.46153846153847,74
110,0.004795252030721474,100.0,100.0,100.0,100.0,0.9699026533635333,76.92307692307692,76.14001061417474,76.5039297854355,76.92307692307693,74
111,0.013879694787503564,99.50083194675541,99.50124566770684,99.50246321490327,99.50083194675541,1.1935255442399972,76.92307692307692,76.02062678218141,76.50543829571963,76.92307692307693,74
112,0.003813352014970549,100.0,100.0,100.0,100.0,0.7738039798439584,80.0,79.61287607826637,79.5957868611813,80.0,74
113,0.01580578374973572,99.50083194675541,99.50124566770684,99.50246321490327,99.50083194675541,1.0326224161124427,80.76923076923077,80.36699358644894,80.6662519870067,80.76923076923077,74
114,0.021030390050758508,99.33444259567388,99.33468506244681,99.33758487822793,99.33444259567388,1.8220278040229863,73.84615384615384,72.7861492380106,78.06880148509107,73.84615384615385,74
115,0.014169450083404388,99.66722129783693,99.66722129783693,99.66722129783693,99.66722129783693,0.7277734692001508,81.53846153846153,81.48185446786594,82.0909562771911,81.53846153846153,74
116,0.013630115542726248,99.66722129783693,99.66724739113579,99.67046791932145,99.66722129783693,1.2207997024553252,78.46153846153847,77.37256292095,79.00047205862518,78.46153846153847,74
117,0.01939994279956935,99.16805324459234,99.1735469147822,99.19582763176774,99.16805324459234,1.2103039592814941,79.23076923076923,77.45791171706503,80.93901098901098,79.23076923076923,74
118,0.03642770187396213,98.66888519134775,98.6597026416689,98.66326839976686,98.66888519134775,1.0192650060279347,79.23076923076923,78.38627425640713,79.71366324307502,79.23076923076923,74
119,0.020801362601464223,99.50083194675541,99.50125988956687,99.50442073668069,99.50083194675541,1.114600359041813,76.15384615384616,75.18812866207408,76.71696793772267,76.15384615384615,74
120,0.03308433391794097,98.83527454242929,98.83714173597315,98.84086746179337,98.83527454242929,0.8349809919923751,80.0,79.67004025018691,80.32839579953898,80.0,74
121,0.01658177554245891,99.50083194675541,99.50126878705831,99.50280469677863,99.50083194675541,0.9635371798993018,80.76923076923077,80.12548606061442,80.58175158175158,80.76923076923077,74
122,0.008162134738277496,100.0,100.0,100.0,100.0,0.8886481250325838,76.92307692307692,75.75648142825467,77.21903096903098,76.92307692307693,74
123,0.021953776567610668,99.00166389351082,98.9996590295147,99.00032651227596,99.00166389351082,0.7246635480680399,79.23076923076923,78.7452424088079,78.777410372433,79.23076923076923,74
124,0.02415619104929072,99.50083194675541,99.50057078630037,99.50717058870137,99.50083194675541,1.0955705366027866,81.53846153846153,80.95828402366864,81.97832689212,81.53846153846153,74
